sequenceID,X1.lower,X1.upper,X2.lower,X2.upper,X3.lower,X3.upper,X4.lower,X4.upper,X5.lower,X5.upper,X6.lower,X6.upper,X7.lower,X7.upper,X8.lower,X8.upper,X9.lower,X9.upper,X10.lower,X10.upper,X11.lower,X11.upper,X12.lower,X12.upper,X13.lower,X13.upper,X14.lower,X14.upper,X15.lower,X15.upper,X16.lower,X16.upper,X17.lower,X17.upper,X18.lower,X18.upper,X19.lower,X19.upper,X20.lower,X20.upper
H3K4me3_TDH_ENCODE/samples/colon/ENCFF332UYK/problems/chr4:32840638-40296396,8.019540931278698,10.50392319615662,8.01449956821034,10.506577499966625,7.904432154832648,10.515098459653018,8.004331188220476,10.721589746776772,7.586366384440226,9.689912276567833,7.725227203089162,10.233006110407587,7.598082371682267,10.133592150755248,7.638189334250001,9.763837857877661,7.638191468800869,9.763821255381117,7.725227203089162,10.233006110407587,7.865838648205168,10.514528677487704,7.905380744529282,10.432382825213608,7.8059511413835025,10.452713435030432,8.036339627267807,10.687682250401352,7.971767133542932,10.639161520058678,8.078898612426809,9.371809609635426,8.515612304523074,10.603406234782142,8.515612304523074,10.603406234782142,0,0,1,1
H3K4me3_TDH_ENCODE/samples/colon/ENCFF332UYK/problems/chr4:40297096-49000000,8.076040919861953,10.480964277313205,8.072071621889336,10.484243019254677,7.592315347413205,10.1168995124699,7.997317256381848,10.708923415120807,7.586219874018221,9.595114562663003,7.73623648942521,10.251986927360122,7.622194228463286,10.16401619998669,7.622366481096378,9.71400668358001,7.622367369834137,9.713988992240047,7.73623648942521,10.251986927360122,7.8658386482051865,10.51421651910556,7.905413581097093,10.431818522257345,7.783841782759282,10.436605108979052,8.036339627267807,10.687682250401352,7.971767133542932,10.639161520058678,8.078898612426809,9.371809609635426,8.515612304523074,10.603406234782142,8.515612304523074,10.603406234782142,0,0,1,1
H3K4me3_TDH_ENCODE/samples/colon/ENCFF873WWR/problems/chr1:30028082-91800000,8.353364989806778,10.368272639303541,8.355222989026515,10.374392283926909,8.042232291390064,10.690902265479963,8.111656178618432,10.915405784735412,8.305359792640859,11.370351493323636,7.989613519316663,10.688826534404143,8.182088798841505,10.870481986708,8.122393572708006,11.288777821428084,8.122428122209385,11.288794825235527,7.989613519316663,10.688826534404143,7.865838648204794,10.531975131779632,7.90510363323375,10.437145044330919,7.864446539568235,10.495334278417204,7.898692143694461,10.520928750660019,7.90695144778542,10.464116153663781,8.078898507449702,10.610188016310309,7.661402156626991,10.47965057318254,7.661402156626991,10.47965057318254,0,0,1,1
H3K4me3_TDH_ENCODE/samples/colon/ENCFF873WWR/problems/chr2:110251337-149690582,8.108944404752947,10.467593851070092,8.104788453947094,10.471550707620281,8.472203030003584,11.239447018759165,7.886164002983605,10.508193560597647,8.10512073045071,11.263855674390452,8.18908082859798,11.032720725470426,8.613561105487861,11.414903515151309,8.042546833977212,11.03730695534432,8.042576799422022,11.037318379230783,8.18908082859798,11.032720725470426,7.865838648208376,10.499261314143268,7.90610326882836,10.419966137949814,7.977695803289407,10.577860369661153,7.7894409531904785,10.382670799705675,7.729226640968208,10.164902971833726,8.078898507449702,10.610188016310309,7.661402156626991,10.47965057318254,7.661402156626991,10.47965057318254,0,0,1,1
H3K4me3_TDH_ENCODE/samples/colon/ENCFF873WWR/problems/chr3:93504854-194041961,8.527726370586151,10.29742002957073,8.531842487898757,10.305867106845994,7.955691541181295,10.580494711781284,7.968766776215034,10.657364606379815,8.17651471208074,11.305410714166035,7.989613519316663,10.688826534404143,8.182088798841505,10.870481986708,8.067812836960456,11.116880038005547,8.067844285457795,11.116893225926106,7.989613519316663,10.688826534404143,7.865838648205068,10.516468898601033,7.906067992389012,10.4205723670093,7.922822460940324,10.537871771087111,7.7894409531904785,10.382670799705675,7.729226640968208,10.164902971833726,8.078898507449702,10.610188016310309,7.661402156626991,10.47965057318254,7.661402156626991,10.47965057318254,0,0,1,1
H3K4me3_TDH_ENCODE/samples/colon/ENCFF873WWR/problems/chr4:32840638-40296396,7.496363973444659,10.716516632239745,7.47966720795921,10.714043410663635,7.93086323771513,10.548819009851286,7.909345025689618,10.550055827115102,8.147646302491232,11.289168535196733,7.9254469763473026,10.578199131572546,8.039546039960896,10.690624309632767,8.056064693611916,11.079880262523147,8.056095456266121,11.079892630019458,7.9254469763473026,10.578199131572546,7.865838648205624,10.50926557710477,7.90649348511721,10.413260245106358,7.955453544552938,10.561651071399638,7.7894409531904785,10.382670799705675,7.729226640968208,10.164902971833726,8.078898507449702,10.610188016310309,7.661402156626991,10.47965057318254,7.661402156626991,10.47965057318254,0,0,1,1
H3K4me3_TDH_ENCODE/samples/colon/ENCFF873WWR/problems/chr4:40297096-49000000,7.545869066083924,10.696400261751478,7.530192003518096,10.694445717026497,7.813047018726138,10.398509777951404,7.880105743572585,10.497253036437542,8.086715049823285,11.252331874683934,7.956045917997471,10.63095376419551,8.10746822610372,10.776327238641898,8.032402518027993,11.005358353862903,8.032431879557407,11.005369069915105,7.956045917997471,10.63095376419551,7.865838648206593,10.50401027048514,7.906458001456656,10.413870033244166,7.971521361753503,10.573360621528536,7.7894409531904785,10.382670799705675,7.729226640968208,10.164902971833726,8.078898507449702,10.610188016310309,7.661402156626991,10.47965057318254,7.661402156626991,10.47965057318254,0,0,1,1
H3K4me3_TDH_ENCODE/samples/skeletalMuscle/ENCFF000BMB/problems/chr1:30028082-91800000,7.855884443311879,10.570425333731578,7.874585496950203,10.560854250825969,7.529188693917604,10.036361793107062,7.857217603449044,10.455919659908432,7.627921981468493,10.571339279792316,7.702137109446994,10.193197084345229,7.5475860367546375,10.069876458377621,7.836441825226302,10.38820254386519,7.836458568450325,10.38819963415699,7.702137109446994,10.193197084345229,7.865838648204761,10.562157305254573,7.8830802944812035,10.815657170460781,7.739904139908276,10.404594815137102,7.976210190470283,10.61583630023148,8.006018822297419,10.763365738886478,7.614455804504891,10.6103858438843,7.661402156626991,10.47965057318254,7.661402156626991,10.47965057318254,0,0,1,1
H3K4me3_TDH_ENCODE/samples/skeletalMuscle/ENCFF000BMB/problems/chr2:110251337-149690582,7.580021981415939,10.68252223266029,7.590669168833301,10.670987316476612,8.042232291390064,10.690902265479963,7.722780927808344,10.213141966972216,7.6594798363898295,10.707845749750582,8.301076175869639,11.22580724416548,8.417458024964162,11.16746563687866,7.869158535327188,10.491239477007184,7.869177511174712,10.491238835886179,8.301076175869639,11.22580724416548,7.865838719131026,10.430137393324458,7.885242425708384,10.778493753193743,8.155238778489775,10.707266081801095,7.7894409531904785,10.382670799705675,7.90695144778542,10.464116153663781,7.614455804504891,10.6103858438843,7.661402156626991,10.47965057318254,7.661402156626991,10.47965057318254,0,0,1,1
H3K4me3_TDH_ENCODE/samples/skeletalMuscle/ENCFF000BMB/problems/chr3:93504854-194041961,7.9895868440285085,10.516095110583024,8.007466698258213,10.50930580484976,7.529188693917604,10.036361793107062,7.761945930599268,10.283869671236062,7.6135271961745525,10.474946919263061,7.73623648942521,10.251986927360122,7.598082371682267,10.133592150755248,7.810758124832773,10.307315311132697,7.810773080006584,10.307310622283694,7.73623648942521,10.251986927360122,7.865838648204763,10.549168329733448,7.885937328031105,10.766549691454657,7.7845777990985425,10.437141343551161,7.898692143694461,10.520928750660019,7.971767133542932,10.639161520058678,7.614455804504891,10.6103858438843,7.661402156626991,10.47965057318254,7.661402156626991,10.47965057318254,0,0,1,1
H3K4me3_TDH_ENCODE/samples/skeletalMuscle/ENCFF000BMB/problems/chr4:32840638-40296396,6.871803308501512,10.970305313268568,6.86456840401479,10.952607941226347,7.454526659905241,9.941106810343626,7.672869871379135,10.12300799255081,7.601833436516993,10.355390933094071,7.6223034076401746,10.05555776941037,7.373851019339327,9.85065933223541,7.782616674246583,10.218687909025903,7.782629634550176,10.218681272568574,7.6223034076401746,10.05555776941037,7.8658386482047655,10.544770549610007,7.888449167207739,10.723376501437087,7.807623048389814,10.453931566257893,7.7894409531904785,10.382670799705675,7.90695144778542,10.464116153663781,7.614455804504891,10.6103858438843,7.661402156626991,10.47965057318254,7.661402156626991,10.47965057318254,0,0,1,1
H3K4me3_TDH_ENCODE/samples/skeletalMuscle/ENCFF000BMB/problems/chr4:40297096-49000000,6.9116261476847285,10.954123469877914,6.904100807400482,10.937276600687369,7.363149116483328,9.824525492336761,7.619598058087377,10.026804762184838,7.598070929944313,10.29953529455489,7.65093999963301,10.104929432180143,7.436007687881556,9.929088052776024,7.769872558490988,10.17855223080187,7.769884603111677,10.178544712969597,7.65093999963301,10.104929432180143,7.865838648204792,10.532362544160947,7.889342450457207,10.708023080245312,7.847365400263925,10.482888256338242,7.7894409531904785,10.382670799705675,7.90695144778542,10.464116153663781,7.614455804504891,10.6103858438843,7.661402156626991,10.47965057318254,7.661402156626991,10.47965057318254,0,0,1,1
H3K4me3_TDH_ENCODE/samples/skeletalMuscle/ENCFF000BMD/problems/chr1:30028082-91800000,7.947576933038363,10.533165928663152,8.019816845726382,10.504514732031225,8.274203996917095,10.986846636633345,8.708187233311492,11.992662155642392,8.524027330864064,11.460210189146947,8.356872632060004,11.322003456973107,8.765497081456033,11.606612074872828,8.340939007605357,11.977076458175361,8.340984566457337,11.97710881160674,8.356872632060004,11.322003456973107,7.865838648204761,10.559725627243893,7.840302212498727,11.55108240391155,7.721755872096082,10.391373702464762,8.381536700998367,11.071830907791588,8.093954841739324,11.38815545702164,8.078898507449702,10.610188016310309,8.739329571906183,10.635818154707124,8.739329571906183,10.635818154707124,0,0,1,1
H3K4me3_TDH_ENCODE/samples/skeletalMuscle/ENCFF000BMD/problems/chr2:110251337-149690582,7.608497479661764,10.670951215395121,7.663956473665621,10.64255949101289,8.881556644379998,11.761679310937325,8.565031443036787,11.734142776811495,8.42352108060862,11.421480991694832,8.75881664476583,12.014974756606534,8.852930873223158,11.716933430668178,8.325667221704862,11.92897832926792,8.325712084420047,11.929009606410546,8.75881664476583,12.014974756606534,7.8658386870623325,10.434345939722277,7.848647392554028,11.40759393474218,8.085378785248395,10.65634315852003,8.313806311674398,11.00011142870612,8.08460502368955,11.27230521278534,8.078898507449702,10.610188016310309,8.200324641440147,10.557727951028085,8.200324641440147,10.557727951028085,0,0,1,1
H3K4me3_TDH_ENCODE/samples/skeletalMuscle/ENCFF000BMD/problems/chr3:93504854-194041961,8.032443628061628,10.498680153071518,8.103856532123245,10.47191224303549,9.775451831738792,12.902031923495088,8.639967937740494,11.869467714067468,8.25670461153881,11.347127292414777,9.379551270797492,13.085142648747933,9.173620190534166,12.121568701034448,8.532674137317827,12.580946229118126,8.532727500361034,12.580992142058676,9.379551270797492,13.085142648747933,10.371673009565484,10.308559947483673,7.842368795264974,11.515548266437236,8.773684297336786,11.15829974565031,8.34979338945459,11.03843196355699,8.089854756033958,11.334102868903301,8.078898507449702,10.610188016310309,8.515612304523074,10.603406234782142,8.515612304523074,10.603406234782142,0,0,1,1
H3K4me3_TDH_ENCODE/samples/skeletalMuscle/ENCFF000BMD/problems/chr4:32840638-40296396,6.862920731260147,10.973914709933183,6.897389200305042,10.939879488080692,7.646998736831847,10.186665035223996,8.548558746218987,11.70439534113757,8.478870390680791,11.443283531595817,8.122005471407647,10.917078718423,8.435021381600563,11.18962665658637,8.292588203539708,11.824796924744078,8.292631520702344,11.824825872516158,8.122005471407647,10.917078718423,7.865838648204761,10.557139291233625,7.853806386986207,11.318894424912287,7.747747180075521,10.410308623521132,8.29383424800335,10.978632858661122,8.0813803095239,11.237739694262018,8.078898507449702,10.610188016310309,7.661402156626991,10.47965057318254,7.661402156626991,10.47965057318254,0,0,1,1
H3K4me3_TDH_ENCODE/samples/skeletalMuscle/ENCFF000BMD/problems/chr4:40297096-49000000,6.8939098718105924,10.961322405303463,7.002533189650421,10.899102125325385,9.371461216672287,12.386661930035189,8.774410996257757,12.112252796971916,8.599635591585406,11.487014190036119,9.355470354628778,13.043626527736706,8.883424619797552,11.755409505889475,9.012004528335183,14.090633790057836,9.012069818860255,14.090713981200679,9.355470354628778,13.043626527736706,7.8658972155990785,10.383160552069796,7.7929850146223885,12.364856574844907,8.498231073603165,10.957359768895685,8.272262967349434,10.95526330536487,8.077618935726646,11.200165387254856,8.078898507449702,10.610188016310309,7.661402156626991,10.47965057318254,7.661402156626991,10.47965057318254,0,0,1,1
H3K4me3_TDH_ENCODE/samples/skeletalMuscle/ENCFF063EVY/problems/chr1:30028082-91800000,7.777083702218988,10.6024461143071,7.778795901563171,10.59801263616123,7.454526659905241,9.941106810343626,8.384733492388477,11.408548861661984,8.164601262077463,11.298794135681705,7.855066841183543,10.45685894359849,7.883723982444735,10.494010729557885,8.079106554922419,11.152448669059595,8.079138656597934,11.152462645975902,7.855066841183543,10.45685894359849,7.86583864820476,10.605133913511054,7.8958462342729945,10.596241998656751,7.623710813826165,10.319953519394403,8.248813875795804,10.929656241326962,8.073169442406622,11.159008049189197,8.078898507449702,10.610188016310309,8.739329571906183,10.635818154707124,8.739329571906183,10.635818154707124,0,0,1,1
H3K4me3_TDH_ENCODE/samples/skeletalMuscle/ENCFF063EVY/problems/chr2:110251337-149690582,7.362454263130076,10.77093070581509,7.352606164396548,10.763326997008903,7.979100392614782,10.610359459065876,8.232093746160444,11.13290110143953,8.074596738233582,11.244540087461932,7.805062654058929,10.37064820242449,7.773406526946019,10.354813853771702,8.040788369802158,11.031768830502187,8.040818230908371,11.031780131672349,7.805062654058929,10.37064820242449,7.86583864820476,10.582152809453305,7.898641713820325,10.548197769783656,7.683218452585152,10.363300165982764,8.194735113519982,10.869784382469605,8.061240965274875,11.062651731931055,8.078898507449702,10.610188016310309,8.200324641440147,10.557727951028085,8.200324641440147,10.557727951028085,0,0,1,1
H3K4me3_TDH_ENCODE/samples/skeletalMuscle/ENCFF063EVY/problems/chr3:93504854-194041961,7.856670457257678,10.570105935788206,7.857975381077722,10.567297661978728,7.454526659905241,9.941106810343626,8.31144397421258,11.276197510573184,8.130314134712174,11.279061738616258,7.839162781157029,10.429439231616925,7.848598948128256,10.449690518676107,8.06321780858525,11.102408384311275,8.0632489896052,11.102421251300257,7.839162781157029,10.429439231616925,7.86583864820476,10.589490245449724,7.897479996635411,10.568163365921919,7.658488994734171,10.345286229412864,8.223128571767575,10.9013622672393,8.06781621111237,11.11351152397765,8.078898507449702,10.610188016310309,8.515612304523074,10.603406234782142,8.515612304523074,10.603406234782142,0,0,1,1
