sequenceID,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20
H3K27ac-H3K4me3_TDHAM_BP/samples/GR10_H3K27ac/S00SV4_WTSI/problems/chr5:49600000-91636128,11,6.122483671303692,1243218,81.788750244378,9.0437132995456,1031427,3.626347768673886,1.2053390160806494,50.33438721215048,0.9896015145528986,162,161,161,1.0,2.0,3.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR10_H3K27ac/S00SX0_WTSI/problems/chr5:49600000-91636128,6,5.736767272585035,661360,14.937286872859858,3.864878636239417,600257,1.9128789835020663,1.1017965667981662,48.20466107903712,0.9556357571723492,88,87,87,0.0,2.0,2.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR10_H3K27ac/S00SYZ_WTSI/problems/chr5:49600000-91636128,11,9.937251565567014,716578,7.676317851283133,2.770616871976913,663964,1.4788753607123275,1.0792438735290972,218.4120506255104,0.918538439101128,114,123,123,0.0,2.0,2.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR10_H3K27ac/S00T4H_WTSI/problems/chr5:49600000-91636128,13,5.121524647895446,604927,57.81193343289342,7.603415905558069,558908,3.249466817436859,1.0823392800591154,34.84430784121016,0.9890497186727965,107,106,106,0.0,2.0,2.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR10_H3K27ac/S00T5F_WTSI/problems/chr5:49600000-91636128,30,5.068567385095811,1073130,252.82553840150365,15.900488621470211,853870,6.516305760830103,1.2567852914205808,34.468281261916246,0.9961902741385024,238,240,240,1.0,3.0,4.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR11_H3K27ac/S00T6D_WTSI/problems/chr5:49600000-91636128,9,28.30643702280955,1294273,5.700257909719789,2.387521289898749,1060407,1.6031212543862876,1.220544772473939,1642.0207717769408,0.8476845894942219,147,191,191,0.0,2.0,2.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR11_H3K27ac/S00TA5_WTSI/problems/chr5:49600000-91636128,8,7.026714109685958,654772,12.642306062111528,3.5556020674579893,590282,1.7810588837199848,1.109254744774099,92.84229986214037,0.9465766437364872,109,115,115,0.0,2.0,2.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR11_H3K27ac/S00TT4_WTSI/problems/chr5:49600000-91636128,7,9.612222208867044,759526,8.200171363922005,2.86359413393763,684004,1.5188478429950705,1.1104132584213813,186.6265372492042,0.9175137611914608,107,109,109,0.0,2.0,2.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR11_H3K27ac/S00U1J_WTSI/problems/chr5:49600000-91636128,20,4.129518103442232,493923,123.34128767570968,11.105912284711671,443322,5.123864820604436,1.1141430250315234,21.91192018654745,0.9944033440880372,131,130,130,0.0,4.0,4.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR11_H3K27ac/S00U3F_WTSI/problems/chr5:49600000-91636128,39,5.199156426490241,1043926,316.0315486724537,17.77727618822562,865416,6.902314031633342,1.206272135333915,36.11677225813118,0.9972402794989104,277,281,281,1.0,3.0,4.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR11_H3K27ac/S00U5B_WTSI/problems/chr5:49600000-91636128,8,9.474139218481865,1074932,12.247164946744345,3.499594968956314,785266,1.9550763690265465,1.3688780220689831,190.7173288481089,0.9058456081124492,132,150,150,0.0,2.0,2.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR11_H3K27ac/S00U77_WTSI/problems/chr5:49600000-91636128,12,7.518020896216548,1021244,33.84954170663027,5.818035897674599,795484,2.561596462028149,1.283803676508486,95.86420737369666,0.9707880215222268,169,187,187,0.0,2.0,2.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR11_H3K27ac/S00U93_WTSI/problems/chr5:49600000-91636128,14,7.054997219289019,1037809,30.84198599906353,5.553556157910311,760785,2.6856102578257985,1.3641309491261646,91.80035071713635,0.9628356561411502,162,172,172,0.0,3.0,3.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR11_H3K27ac/S00UKI_WTSI/problems/chr5:49600000-91636128,11,6.744277689215369,1048128,23.53345056662465,4.851128793036179,797570,2.332636633775092,1.3141533835943977,69.68104369119673,0.9555828899365776,128,137,137,0.0,2.0,2.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR11_H3K27ac/S00UME_WTSI/problems/chr5:49600000-91636128,9,8.06347269909039,946498,20.77066244344028,4.557484223059941,754009,2.188281572235875,1.2552890685509968,125.1889043342762,0.9552045667465376,143,160,160,0.0,2.0,2.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR11_H3K27ac/S00V57_WTSI/problems/chr5:49600000-91636128,18,5.703189401493777,991416,50.89786423348571,7.134273910741423,613529,3.343261687711584,1.6159262494947255,48.1842510264408,0.9664713296748524,150,161,161,0.0,3.0,3.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR11_H3K27ac/S00V65_WTSI/problems/chr5:49600000-91636128,11,14.978310514582292,891819,20.806668372096524,4.561432710464611,680119,2.0276113444853032,1.3112709853290163,472.6706710504685,0.9496493461889556,163,220,220,0.0,2.0,2.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR11_H3K27ac/S00VGM_WTSI/problems/chr5:49600000-91636128,12,4.6122772416056685,898874,65.10597322984162,8.068827252447633,669404,3.7917595353478615,1.3427994795362437,27.35813304685952,0.9829967449302648,124,130,130,0.0,3.0,3.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR11_H3K27ac/S00VVT_WTSI/problems/chr5:49600000-91636128,16,4.469432461738898,527537,93.7687930135898,9.683428783937527,475002,4.53584405960396,1.1106018724171107,27.626034898348408,0.9927172885509984,129,128,128,0.0,3.0,3.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR11_H3K27ac/S00W29_WTSI/problems/chr5:49600000-91636128,6,9.312742467211562,1084090,1.7427476843179577,1.3201316920360473,935154,1.2846483039157186,1.1592648475703975,396.5860850112716,0.5642428715712318,71,78,78,0.0,2.0,2.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR12_H3K27ac/S00W45_WTSI/problems/chr2:16329724-21153113,5,1.0786303108858772,128716,1.206239081921522,1.0982891613420949,115983,1.2180750627247097,1.109792898898105,1.6312786631894771,0.4402643032286428,10,9,9,0.0,2.0,2.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR12_H3K27ac/S00W45_WTSI/problems/chr3:66270270-90504854,16,18.073172821547,657230,2.3183408106699748,1.522609868176998,591052,1.2773393880741457,1.1119683411414585,894.833663857309,0.7054701381070264,94,116,116,0.0,2.0,2.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR12_H3K27ac/S00W45_WTSI/problems/chr5:49600000-91636128,8,29.54001132523623,1066359,2.3866721469799743,1.5448858038638242,960024,1.236308675616443,1.1107640129455232,1836.7371853736795,0.716509691544441,107,129,129,0.0,2.0,2.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR12_H3K27ac/S00WKA_WTSI/problems/chr2:16329724-21153113,49,3.638108789778161,85340,131.20723455568643,11.454572648322,67145,5.199270236056296,1.2709996425592756,15.415886003954396,0.9923277071828824,97,96,96,0.0,3.0,3.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR12_H3K27ac/S00WKA_WTSI/problems/chr3:66270270-90504854,14,5.5580866904865305,369804,80.07209337999127,8.948301144909646,295637,3.60413277093192,1.2508760773383485,40.220662860529146,0.9883047501853488,131,130,130,0.0,2.0,2.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR12_H3K27ac/S00WKA_WTSI/problems/chr5:49600000-91636128,12,4.870876555970268,715578,91.30488602423613,9.55535902121088,569890,4.209851023881802,1.25564452024868,31.46754231115586,0.9896623017800396,133,132,132,0.0,3.0,3.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR12_H3K27ac/S00WP0_WTSI/problems/chr2:16329724-21153113,63,3.4208435986405914,82034,130.7648586703173,11.435246331859988,62390,5.353886840839878,1.314879225504496,13.11602206722964,0.9914579969103476,92,91,91,0.0,3.0,3.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR12_H3K27ac/S00WP0_WTSI/problems/chr3:66270270-90504854,10,5.4536785643371495,351452,87.03890618848907,9.329464410591267,269225,3.8376228062029902,1.3054259649956914,39.92010525470759,0.988056305873569,137,139,139,0.0,3.0,3.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR12_H3K27ac/S00WP0_WTSI/problems/chr5:49600000-91636128,10,4.372013901491663,692012,103.73998585430115,10.18528280679045,527322,4.617139053557409,1.3123164068944722,24.63882113066925,0.9898442090232958,133,133,133,0.0,3.0,3.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR12_H3K27ac/S00WQZ_WTSI/problems/chr2:16329724-21153113,56,5.708871994835313,234748,63.44341512415777,7.965137483066929,122513,3.695346616277456,1.9161225022854904,39.79563850994018,0.9676719440637696,102,103,103,0.0,4.0,4.0,2.0,2.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR12_H3K27ac/S00WQZ_WTSI/problems/chr3:66270270-90504854,30,9.51069179757481,1193032,37.74565267073688,6.14374907289815,623036,2.9932315307622672,1.9148715561726064,130.848609964846,0.9460915572063446,158,198,198,0.0,4.0,4.0,2.0,2.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR12_H3K27ac/S00WQZ_WTSI/problems/chr5:49600000-91636128,16,7.965702209622322,2014657,47.69635100647622,6.906254484630306,1051991,3.3099427656700486,1.9150913982072075,90.52548269265252,0.9575319449688936,172,181,181,0.0,4.0,4.0,2.0,2.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR12_H3K27ac/S00WRX_WTSI/problems/chr2:16329724-21153113,9,1.4338755403338306,72906,2.984119624406644,1.7274604552367163,37007,1.5404112735428432,1.9701129546560017,2.4955502242432024,0.1208442286788379,16,15,15,0.0,2.0,2.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR12_H3K27ac/S00WRX_WTSI/problems/chr3:66270270-90504854,12,10.262853990111822,349310,4.795713804145324,2.18991182565539,175724,1.5931574514579685,1.987844505272503,301.39858597031326,0.4407605207403383,74,91,91,0.0,2.0,2.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR12_H3K27ac/S00WRX_WTSI/problems/chr5:49600000-91636128,10,19.02301578147838,584400,6.1812392767324935,2.4862098215421184,295717,1.5764802158820763,1.9762204277076647,700.3751625834426,0.5719311127610212,95,120,120,0.0,2.0,2.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR12_H3K27ac/S00WTT_WTSI/problems/chr2:16329724-21153113,35,4.245078583839507,66608,70.58897100512206,8.401724287616327,38460,3.821008840353614,1.7319223068722536,21.623545818188813,0.9714579572931796,86,89,89,0.0,3.0,3.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR12_H3K27ac/S00WTT_WTSI/problems/chr3:66270270-90504854,11,6.405973769319034,284670,32.97504305543513,5.742390012480442,164968,2.5118325978371563,1.725617850842896,53.95231387411313,0.9400250441358016,90,90,90,0.0,3.0,3.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR12_H3K27ac/S00WTT_WTSI/problems/chr5:49600000-91636128,10,5.31280242277867,552364,44.15942306981318,6.645255681297235,320111,3.0584578474341715,1.7255443441317049,38.36034171114614,0.9552457463399302,114,124,124,0.0,3.0,3.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR12_H3K27ac/S00XGE_WTSI/problems/chr2:16329724-21153113,10,1.6736832667407602,63432,4.944757538521755,2.22368107841969,26636,1.8874455623967563,2.3815280645766848,3.843247155811625,0.1896662948339356,20,19,19,0.0,3.0,3.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR12_H3K27ac/S00XGE_WTSI/problems/chr3:66270270-90504854,14,4.987317114180912,281630,5.7115923791205,2.3898938008038138,117625,1.856654622741764,2.394324287560362,86.46035097620911,0.2936915258867622,59,73,73,0.0,3.0,3.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR12_H3K27ac/S00XGE_WTSI/problems/chr5:49600000-91636128,11,11.905995171438384,500138,7.749173832220572,2.783733793346729,209896,1.8936854442199944,2.38280092427166,343.5554456802838,0.4837606999423829,90,108,108,0.0,3.0,3.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR12_H3K27ac/S00XHC_WTSI/problems/chr2:16329724-21153113,6,0.832666461939788,310950,3.8969509246242167,1.974069635201407,170883,2.425671365788288,1.8196767359932584,0.7729549753510248,0.5453891407057774,16,15,15,1.0,3.0,4.0,2.0,2.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR12_H3K27ac/S00XHC_WTSI/problems/chr3:66270270-90504854,38,14.422092585494651,1630048,6.29035729293962,2.508058470797605,894210,2.5649489493519417,1.822893753026417,909.359695883546,0.7139995789007533,121,266,266,1.0,3.0,4.0,2.0,2.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR12_H3K27ac/S00XHC_WTSI/problems/chr5:49600000-91636128,15,29.823622863966552,2619660,7.188263564889823,2.681093725495217,1439179,2.486590618679122,1.8202473912191544,2069.677010587807,0.7528303918463037,170,239,239,1.0,3.0,4.0,2.0,2.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR12_H3K27ac/S00XK6_WTSI/problems/chr2:16329724-21153113,9,2.179503069842687,70200,4.670941871493242,2.1612361905847406,33246,1.7932683631113515,2.1115957286810048,8.363382915582676,0.3510915047523317,24,23,23,0.0,3.0,3.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR12_H3K27ac/S00XK6_WTSI/problems/chr3:66270270-90504854,13,5.032024797379252,311204,4.783482409244769,2.187117374363975,147154,1.7142041670630768,2.1148328610357927,84.06085429876951,0.3633507395463644,62,66,66,0.0,3.0,3.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR12_H3K27ac/S00XK6_WTSI/problems/chr5:49600000-91636128,10,11.712152480167012,563062,6.859055783163228,2.6189799127070885,266468,1.7853175615833796,2.11306465716205,327.4601005517566,0.558049424844255,89,107,107,0.0,3.0,3.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR12_H3K27ac/S00XRT_WTSI/problems/chr2:16329724-21153113,11,2.671360680263126,33920,2.8518503958764105,1.6887422526473397,22630,1.3501546619531597,1.4989615095673694,12.171585681549216,0.5004613849201529,19,18,18,0.0,2.0,2.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR12_H3K27ac/S00XRT_WTSI/problems/chr3:66270270-90504854,6,5.823801368358374,150952,2.945798834690168,1.716332961488,100158,1.2637932067333613,1.5071537685833245,83.11169920768417,0.5130416645210845,45,46,46,0.0,2.0,2.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR12_H3K27ac/S00XRT_WTSI/problems/chr5:49600000-91636128,7,10.98251753422061,272894,3.9806990745256177,1.995168933831323,181387,1.3233583443135395,1.5044931802895485,263.72155158586247,0.6409629758915893,72,72,72,0.0,2.0,2.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR12_H3K27ac/S00YBK_WTSI/problems/chr2:16329724-21153113,7,0.9931114050422664,294320,4.174244611711544,2.0430968189764145,155787,2.402081046557158,1.8892583415711297,1.579039462046766,0.5313455889751669,21,20,20,1.0,3.0,4.0,2.0,2.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR12_H3K27ac/S00YBK_WTSI/problems/chr3:66270270-90504854,39,16.58752405061456,1528168,7.20530940229698,2.6842707393809926,808198,2.543293846309939,1.8908360214155704,1110.577404046932,0.7252241507751286,123,276,276,1.0,3.0,4.0,2.0,2.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR12_H3K27ac/S00YBK_WTSI/problems/chr5:49600000-91636128,12,27.43853772776931,2458284,7.405427855025297,2.7212915784651406,1303377,2.443818634209442,1.8860896625379016,1798.928849860877,0.7363355149057811,162,230,230,1.0,3.0,4.0,2.0,2.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR12_H3K27ac/S00YCI_WTSI/problems/chr2:16329724-21153113,66,3.2619495241739704,87198,190.0438959782933,13.785640934620824,66323,6.509054174268353,1.314767347184946,11.865519312056207,0.9940930983356022,112,111,111,0.0,3.0,3.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR12_H3K27ac/S00YCI_WTSI/problems/chr3:66270270-90504854,11,5.813394113433073,370226,120.08783459339683,10.95845949909917,284946,4.416843893228893,1.2992893365386302,47.23733565111728,0.9914185088620048,163,162,162,0.0,3.0,3.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR12_H3K27ac/S00YCI_WTSI/problems/chr5:49600000-91636128,13,4.435769094504899,768280,138.3397805778117,11.761793255189096,587235,5.337013291101518,1.3083029933552894,25.427711277127106,0.9924208435570888,150,151,151,0.0,4.0,4.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR12_H3K27ac/S00YEE_WTSI/problems/chr2:16329724-21153113,62,3.1189667123515608,89052,235.81001405656164,15.356106734995093,70992,7.224828149650665,1.2544125311659224,10.502148317263302,0.995757731656565,122,124,124,0.0,4.0,4.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR12_H3K27ac/S00YEE_WTSI/problems/chr3:66270270-90504854,15,5.409271098904634,381958,151.08069235105236,12.291488614120436,309307,4.999030089846011,1.234887134423516,40.32205765218975,0.9939881178636072,170,169,169,0.0,3.0,3.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR12_H3K27ac/S00YEE_WTSI/problems/chr5:49600000-91636128,17,4.3753974204013,790232,171.7583388112964,13.105660563714306,635528,5.973053901637694,1.2434278952743156,25.436948787260825,0.9946124304079604,165,169,169,1.0,3.0,4.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR12_H3K27ac/S00YH8_WTSI/problems/chr2:16329724-21153113,31,3.64608471155338,72254,78.78410141437001,8.876040863716774,37920,4.352689873417722,1.9054827395237213,15.347486643541345,0.9684619868331492,82,86,86,0.0,4.0,4.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR12_H3K27ac/S00YH8_WTSI/problems/chr3:66270270-90504854,11,6.093948729815015,297190,40.44117193987862,6.359337382139638,157097,2.839691400854249,1.891773183276468,49.853702369989584,0.9399081913849944,96,95,95,0.0,3.0,3.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR12_H3K27ac/S00YH8_WTSI/problems/chr5:49600000-91636128,13,5.077459776944868,569996,58.768721571464006,7.666076021763938,299960,3.5220829443925856,1.9002463670034904,35.006770978615336,0.9582482741344144,125,129,129,0.0,3.0,3.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR12_H3K27ac/S00YK2_WTSI/problems/chr2:16329724-21153113,20,4.955985092305028,90988,9.41405651357086,3.0682334516087364,64388,1.7899919239609865,1.4131424045226522,34.01693600001964,0.8664519926689744,41,40,40,0.0,2.0,2.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR12_H3K27ac/S00YK2_WTSI/problems/chr3:66270270-90504854,13,7.474691465209866,421990,5.997883750579113,2.4490577270818084,298112,1.5017174753112923,1.415546558161222,99.5068756281805,0.789730521379338,66,73,73,0.0,2.0,2.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR12_H3K27ac/S00YK2_WTSI/problems/chr5:49600000-91636128,9,7.819107265370407,742339,8.163004120521398,2.857097149297062,523940,1.6503683627896324,1.4168424186785102,119.81166319759215,0.8457373373347098,94,99,99,0.0,2.0,2.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR13_H3K27ac/S00YRP_WTSI/problems/chr2:16329724-21153113,12,1.6819224960068522,258894,4.51549793524903,2.124970102201212,138254,2.2997526292186845,1.8726103592688763,7.048354963811452,0.5734400504380898,29,28,28,1.0,2.0,3.0,2.0,2.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR13_H3K27ac/S00YRP_WTSI/problems/chr4:52660117-59739333,10,1.425146720355747,367786,4.158442770710541,2.039226022467971,196726,2.261399103321371,1.8695437793874696,5.295828211347754,0.537758869559323,29,28,28,1.0,2.0,3.0,2.0,2.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR13_H3K27ac/S00YRP_WTSI/problems/chr5:49600000-91636128,9,10.946808389142792,2208238,5.679740773131004,2.383220672353067,1178833,2.333799613685738,1.87324232799924,462.6011608539234,0.6603531555172387,124,141,141,1.0,3.0,4.0,2.0,2.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR13_H3K27ac/S00YVH_WTSI/problems/chr2:16329724-21153113,32,4.321746167315694,77514,10.166100519809635,3.188432298138011,42637,2.0338907521636136,1.8180410920349,29.020742937805142,0.7801811890970346,45,44,44,0.0,3.0,3.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR13_H3K27ac/S00YVH_WTSI/problems/chr4:52660117-59739333,9,4.944849649291044,101080,8.246579414817793,2.871685814085133,55490,1.8272841953505137,1.8216223035196164,41.73928503589341,0.7290315222951256,48,50,50,0.0,2.0,2.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR13_H3K27ac/S00YVH_WTSI/problems/chr5:49600000-91636128,10,12.716531192146867,620616,14.018103530019175,3.744075791169188,341257,1.9710482129304308,1.8186229692664744,337.0329559742904,0.8416314597125208,127,156,156,0.0,3.0,3.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR13_H3K27ac/S0100M_WTSI/problems/chr2:16329724-21153113,6,3.429819080900764,102715,1.8000822143502366,1.3416714256293292,92637,1.1603462979155197,1.1088021935316723,22.765044365015378,0.6310213044117363,20,19,19,0.0,2.0,2.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR13_H3K27ac/S0100M_WTSI/problems/chr4:52660117-59739333,3,4.208989560987982,141080,1.76986772580169,1.3303637569483355,126895,1.1220300248236732,1.1117940958595365,36.91059456565099,0.6224343461361898,25,24,24,0.0,2.0,2.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR13_H3K27ac/S0100M_WTSI/problems/chr5:49600000-91636128,6,20.60405689627896,856790,2.815653268075336,1.677990842667306,770171,1.163766228538857,1.112468675746913,949.4608880318676,0.7621654975991005,97,107,107,0.0,2.0,2.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR13_H3K27ac/S010B0_WTSI/problems/chr2:16329724-21153113,24,5.714094686387841,121564,11.797123683307678,3.4346941178666373,110894,1.7837935325626273,1.0962278953585889,41.11543317307324,0.9443055393936528,50,49,49,0.0,2.0,2.0,1.0,1.0,0,1
H3K27ac-H3K4me3_TDHAM_BP/samples/GR13_H3K27ac/S010B0_WTSI/problems/chr4:52660117-59739333,4,6.909881005453399,165956,6.672860367444148,2.5831880240207346,152057,1.4907107203219845,1.091413689693271,67.20413285419457,0.9035197165873168,51,51,51,0.0,2.0,2.0,1.0,1.0,0,1
